app,keyCount,mouseCount,year,month,day,hour,minute
MuMuPlayer,0,51,2024,11,06,22,30
MuMuPlayer,0,25,2024,11,06,22,31
msedge,0,21,2024,11,06,22,32
MuMuPlayer,0,35,2024,11,06,22,32
SysDefault,0,4,2024,11,06,22,32
MuMuPlayer,0,17,2024,11,06,22,33
SysDefault,0,2,2024,11,06,22,33
MuMuPlayer,0,16,2024,11,06,22,34
msedge,5,5,2024,11,06,22,35
ShellExperienceHost,0,2,2024,11,06,22,35
explorer,0,1,2024,11,06,22,35
MuMuPlayer,0,4,2024,11,06,22,35
SysDefault,0,3,2024,11,06,22,35
MuMuPlayer,0,67,2024,11,06,22,36
MuMuPlayer,0,31,2024,11,06,22,37
MuMuPlayer,0,19,2024,11,06,22,38
SysDefault,0,1,2024,11,06,22,38
msedge,0,0,2024,11,06,22,39
MuMuPlayer,0,22,2024,11,06,22,39
SysDefault,0,1,2024,11,06,22,39
MuMuPlayer,0,39,2024,11,06,22,40
MuMuPlayer,0,31,2024,11,06,22,41
MuMuPlayer,0,29,2024,11,06,22,42
msedge,0,2,2024,11,06,22,43
MuMuPlayer,0,29,2024,11,06,22,43
SysDefault,0,4,2024,11,06,22,43
msedge,0,4,2024,11,06,22,44
MuMuPlayer,0,21,2024,11,06,22,44
SysDefault,0,4,2024,11,06,22,44
MuMuPlayer,0,38,2024,11,06,22,45
MuMuPlayer,0,47,2024,11,06,22,46
MuMuPlayer,0,33,2024,11,06,22,47
msedge,0,5,2024,11,06,22,48
MuMuPlayer,0,13,2024,11,06,22,48
SysDefault,0,3,2024,11,06,22,48
msedge,0,0,2024,11,06,22,49
MuMuPlayer,0,14,2024,11,06,22,49
SysDefault,0,1,2024,11,06,22,49
MuMuPlayer,0,70,2024,11,06,22,50
MuMuPlayer,0,62,2024,11,06,22,51
MuMuPlayer,0,30,2024,11,06,22,52
MuMuPlayer,0,8,2024,11,06,22,53
MuMuPlayer,0,23,2024,11,06,22,54
MuMuPlayer,0,54,2024,11,06,22,55
MuMuPlayer,0,36,2024,11,06,22,56
MuMuPlayer,0,25,2024,11,06,22,57
MuMuPlayer,0,32,2024,11,06,22,58
MuMuPlayer,0,24,2024,11,06,22,59
MuMuPlayer,0,32,2024,11,06,23,00
MuMuPlayer,0,35,2024,11,06,23,01
MuMuPlayer,0,27,2024,11,06,23,02
msedge,26,5,2024,11,06,23,03
MuMuPlayer,0,10,2024,11,06,23,03
SysDefault,0,3,2024,11,06,23,03
msedge,0,11,2024,11,06,23,04
MuMuPlayer,0,8,2024,11,06,23,04
SysDefault,0,3,2024,11,06,23,04
msedge,0,37,2024,11,06,23,05
msedge,0,25,2024,11,06,23,06
msedge,0,53,2024,11,06,23,07
msedge,10,49,2024,11,06,23,08
msedge,0,26,2024,11,06,23,11
msedge,0,29,2024,11,06,23,12
msedge,0,34,2024,11,06,23,13
msedge,10,42,2024,11,06,23,14
Clash for Windows,0,1,2024,11,06,23,14
explorer,0,3,2024,11,06,23,14
QQ,5,5,2024,11,06,23,14
SysDefault,0,4,2024,11,06,23,14
msedge,0,30,2024,11,06,23,16
Clash for Windows,0,1,2024,11,06,23,16
explorer,0,7,2024,11,06,23,16
cloudmusic,0,1,2024,11,06,23,16
wps,0,2,2024,11,06,23,16
SysDefault,0,7,2024,11,06,23,16
msedge,0,47,2024,11,06,23,17
ShellExperienceHost,0,1,2024,11,06,23,17
wps,0,2,2024,11,06,23,17
SysDefault,0,2,2024,11,06,23,17
msedge,1,58,2024,11,06,23,18
msedge,7,33,2024,11,06,23,19
explorer,0,2,2024,11,06,23,19
MuMuPlayer,0,30,2024,11,06,23,19
wps,0,10,2024,11,06,23,19
SysDefault,0,5,2024,11,06,23,19
msedge,8,47,2024,11,06,23,20
wps,1,58,2024,11,06,23,20
SysDefault,0,1,2024,11,06,23,20
msedge,0,48,2024,11,06,23,21
msedge,0,86,2024,11,06,23,22
msedge,31,69,2024,11,06,23,23
msedge,13,118,2024,11,06,23,24
msedge,0,44,2024,11,06,23,25
Notepad,46,2,2024,11,06,23,25
explorer,24,7,2024,11,06,23,25
wps,5,2,2024,11,06,23,25
SysDefault,0,1,2024,11,06,23,25
msedge,5,20,2024,11,06,23,26
wps,16,1,2024,11,06,23,26
SysDefault,0,1,2024,11,06,23,26
msedge,6,69,2024,11,06,23,27
Notepad,24,2,2024,11,06,23,27
wps,0,1,2024,11,06,23,27
SysDefault,0,2,2024,11,06,23,27
msedge,0,30,2024,11,06,23,28
msedge,23,62,2024,11,06,23,29
explorer,0,1,2024,11,06,23,29
wps,4,2,2024,11,06,23,29
SysDefault,0,1,2024,11,06,23,29
msedge,20,130,2024,11,06,23,30
msedge,0,0,2024,11,06,23,31
msedge,0,53,2024,11,06,23,32
SysDefault,0,1,2024,11,06,23,32
msedge,0,62,2024,11,06,23,33
MuMuPlayer,0,13,2024,11,06,23,33
msedge,8,53,2024,11,06,23,34
msedge,0,69,2024,11,06,23,35
msedge,4,16,2024,11,06,23,36
msedge,9,18,2024,11,06,23,37
Clash for Windows,0,1,2024,11,06,23,37
explorer,0,3,2024,11,06,23,37
MuMuPlayer,0,1,2024,11,06,23,37
SysDefault,0,6,2024,11,06,23,37
msedge,10,44,2024,11,06,23,38
explorer,0,1,2024,11,06,23,38
wps,4,2,2024,11,06,23,38
SysDefault,0,1,2024,11,06,23,38
msedge,0,12,2024,11,06,23,39
MuMuPlayer,0,2,2024,11,06,23,39
SysDefault,0,1,2024,11,06,23,39
msedge,9,105,2024,11,06,23,42
Clash for Windows,0,1,2024,11,06,23,42
SysDefault,0,1,2024,11,06,23,42
msedge,0,2,2024,11,06,23,43
msedge,0,17,2024,11,06,23,44
msedge,0,58,2024,11,06,23,45
explorer,0,1,2024,11,06,23,45
MuMuPlayer,0,1,2024,11,06,23,45
SysDefault,0,2,2024,11,06,23,45
msedge,9,68,2024,11,06,23,46
msedge,0,18,2024,11,06,23,47
msedge,0,22,2024,11,06,23,48
msedge,0,9,2024,11,06,23,49
SysDefault,0,1,2024,11,06,23,49
msedge,15,42,2024,11,06,23,50
Notepad,68,0,2024,11,06,23,50
explorer,0,1,2024,11,06,23,50
SysDefault,0,2,2024,11,06,23,50
msedge,7,26,2024,11,06,23,51
explorer,0,3,2024,11,06,23,51
msedge,0,76,2024,11,06,23,52
msedge,0,66,2024,11,06,23,53
msedge,0,91,2024,11,06,23,54
explorer,0,2,2024,11,06,23,54
MuMuPlayer,0,7,2024,11,06,23,54
SysDefault,0,1,2024,11,06,23,54
msedge,4,51,2024,11,06,23,55
msedge,0,108,2024,11,06,23,56
msedge,0,91,2024,11,06,23,58
msedge,0,52,2024,11,06,23,59
msedge,0,38,2024,11,07,00,00
msedge,0,2,2024,11,07,00,01
msedge,0,13,2024,11,07,00,02
explorer,0,2,2024,11,07,00,02
WeChat,30,3,2024,11,07,00,02
SysDefault,0,2,2024,11,07,00,02
Notepad,52,0,2024,11,07,00,03
WeChat,75,0,2024,11,07,00,03
SysDefault,0,1,2024,11,07,00,03
msedge,0,8,2024,11,07,00,04
Notepad,0,2,2024,11,07,00,04
StartMenuExperienceHost,0,1,2024,11,07,00,04
explorer,0,4,2024,11,07,00,04
MuMuPlayer,0,3,2024,11,07,00,04
SysDefault,0,3,2024,11,07,00,04
LockApp,0,1,2024,11,07,12,17
cloudmusic,1,0,2024,11,07,12,18
explorer,0,2,2024,11,07,12,20
cloudmusic,0,1,2024,11,07,12,20
SysDefault,0,1,2024,11,07,12,20
QQ,0,5,2024,11,07,12,23
msedge,0,10,2024,11,07,12,24
Clash for Windows,0,2,2024,11,07,12,24
explorer,0,3,2024,11,07,12,24
QQ,0,52,2024,11,07,12,24
SysDefault,0,1,2024,11,07,12,24
msedge,0,8,2024,11,07,12,25
msedge,0,1,2024,11,07,12,26
ShellExperienceHost,0,1,2024,11,07,12,26
explorer,0,2,2024,11,07,12,26
MuMuPlayer,0,4,2024,11,07,12,26
SysDefault,0,2,2024,11,07,12,26
MuMuPlayer,0,1,2024,11,07,12,27
MuMuPlayer,0,17,2024,11,07,12,28
MuMuPlayer,0,82,2024,11,07,12,29
MuMuPlayer,0,77,2024,11,07,12,30
MuMuPlayer,0,8,2024,11,07,12,31
MuMuPlayer,0,0,2024,11,07,12,32
MuMuPlayer,0,0,2024,11,07,12,33
cloudmusic,0,1,2024,11,07,12,37
msedge,2,0,2024,11,07,12,46
msedge,0,0,2024,11,07,12,47
MuMuPlayer,0,5,2024,11,07,12,47
SysDefault,0,1,2024,11,07,12,47
MuMuPlayer,0,6,2024,11,07,12,48
MuMuPlayer,0,1,2024,11,07,12,49
SysDefault,0,2,2024,11,07,12,49
MuMuPlayer,0,41,2024,11,07,12,50
SysDefault,0,2,2024,11,07,12,50
msedge,0,7,2024,11,07,12,51
MuMuPlayer,0,13,2024,11,07,12,51
SysDefault,0,3,2024,11,07,12,51
MuMuPlayer,0,29,2024,11,07,12,52
MuMuPlayer,0,10,2024,11,07,12,53
MuMuPlayer,0,22,2024,11,07,12,54
SysDefault,0,3,2024,11,07,12,54
MuMuPlayer,0,1,2024,11,07,12,55
SysDefault,0,1,2024,11,07,12,55
msedge,0,0,2024,11,07,12,56
MuMuPlayer,0,28,2024,11,07,12,56
SysDefault,0,1,2024,11,07,12,56
MuMuPlayer,0,32,2024,11,07,12,58
msedge,0,8,2024,11,07,12,59
MuMuPlayer,0,2,2024,11,07,12,59
SysDefault,0,5,2024,11,07,12,59
explorer,0,0,2024,11,07,13,00
MuMuPlayer,0,60,2024,11,07,13,00
SysDefault,0,2,2024,11,07,13,00
MuMuPlayer,0,46,2024,11,07,13,01
MuMuPlayer,0,20,2024,11,07,13,02
MuMuPlayer,0,19,2024,11,07,13,03
MuMuPlayer,0,27,2024,11,07,13,04
MuMuPlayer,0,11,2024,11,07,13,05
MuMuPlayer,0,37,2024,11,07,13,06
MuMuPlayer,0,43,2024,11,07,13,07
MuMuPlayer,0,3,2024,11,07,13,08
MuMuPlayer,0,29,2024,11,07,13,09
MuMuPlayer,0,19,2024,11,07,13,10
MuMuPlayer,0,8,2024,11,07,13,11
MuMuPlayer,0,59,2024,11,07,13,12
MuMuPlayer,0,51,2024,11,07,13,13
MuMuPlayer,0,60,2024,11,07,13,14
MuMuPlayer,0,49,2024,11,07,13,15
MuMuPlayer,0,27,2024,11,07,13,16
MuMuPlayer,0,24,2024,11,07,13,17
MuMuPlayer,0,34,2024,11,07,13,18
MuMuPlayer,0,45,2024,11,07,13,19
MuMuPlayer,0,59,2024,11,07,13,20
MuMuPlayer,0,30,2024,11,07,13,21
MuMuPlayer,0,54,2024,11,07,13,22
msedge,0,1,2024,11,07,13,23
MuMuPlayer,0,17,2024,11,07,13,23
SysDefault,0,5,2024,11,07,13,23
msedge,0,4,2024,11,07,13,24
explorer,0,1,2024,11,07,13,24
MuMuPlayer,0,36,2024,11,07,13,24
Feishu,0,3,2024,11,07,13,24
SysDefault,0,13,2024,11,07,13,24
msedge,0,1,2024,11,07,13,25
MuMuPlayer,0,23,2024,11,07,13,25
SysDefault,0,2,2024,11,07,13,25
MuMuPlayer,0,23,2024,11,07,13,26
SysDefault,0,1,2024,11,07,13,26
MuMuPlayer,0,31,2024,11,07,13,27
MuMuPlayer,0,50,2024,11,07,13,28
MuMuPlayer,0,56,2024,11,07,13,29
MuMuPlayer,0,47,2024,11,07,13,30
MuMuPlayer,0,16,2024,11,07,13,31
MuMuPlayer,0,47,2024,11,07,13,32
MuMuPlayer,0,51,2024,11,07,13,33
MuMuPlayer,0,29,2024,11,07,13,34
MuMuPlayer,0,27,2024,11,07,13,35
SysDefault,0,1,2024,11,07,13,35
MuMuPlayer,0,17,2024,11,07,13,36
MuMuPlayer,0,2,2024,11,07,13,37
MuMuPlayer,0,52,2024,11,07,13,38
MuMuPlayer,0,38,2024,11,07,13,39
MuMuPlayer,0,52,2024,11,07,13,40
MuMuPlayer,0,24,2024,11,07,13,41
MuMuPlayer,0,10,2024,11,07,13,42
QQ,0,1,2024,11,07,13,42
SysDefault,0,5,2024,11,07,13,42
MuMuPlayer,0,29,2024,11,07,13,43
MuMuPlayer,0,38,2024,11,07,13,44
MuMuPlayer,0,31,2024,11,07,13,45
MuMuPlayer,0,40,2024,11,07,13,46
MuMuPlayer,0,37,2024,11,07,13,47
MuMuPlayer,0,44,2024,11,07,13,48
MuMuPlayer,0,32,2024,11,07,13,49
MuMuPlayer,0,36,2024,11,07,13,50
MuMuPlayer,0,49,2024,11,07,13,51
MuMuPlayer,0,41,2024,11,07,13,52
MuMuPlayer,0,25,2024,11,07,13,53
MuMuPlayer,0,8,2024,11,07,13,54
msedge,0,2,2024,11,07,13,55
MuMuPlayer,0,18,2024,11,07,13,55
SysDefault,0,2,2024,11,07,13,55
MuMuPlayer,0,63,2024,11,07,13,56
MuMuPlayer,0,27,2024,11,07,13,57
msedge,0,3,2024,11,07,13,58
MuMuPlayer,0,8,2024,11,07,13,58
SysDefault,0,2,2024,11,07,13,58
MuMuPlayer,0,22,2024,11,07,13,59
MuMuPlayer,0,28,2024,11,07,14,00
MuMuPlayer,0,17,2024,11,07,14,01
MuMuPlayer,0,43,2024,11,07,14,02
MuMuPlayer,0,34,2024,11,07,14,03
MuMuPlayer,0,19,2024,11,07,14,04
MuMuPlayer,0,4,2024,11,07,14,05
explorer,0,1,2024,11,07,15,16
MuMuPlayer,0,4,2024,11,07,15,16
SysDefault,0,6,2024,11,07,15,16
msedge,5,49,2024,11,07,15,17
Clash for Windows,0,3,2024,11,07,15,17
ShellExperienceHost,0,1,2024,11,07,15,17
explorer,0,3,2024,11,07,15,17
cloudmusic,0,2,2024,11,07,15,17
MuMuPlayer,0,27,2024,11,07,15,17
wps,4,50,2024,11,07,15,17
SysDefault,0,6,2024,11,07,15,17
msedge,11,96,2024,11,07,15,18
MuMuPlayer,0,88,2024,11,07,15,18
SysDefault,0,4,2024,11,07,15,18
msedge,8,46,2024,11,07,15,19
msedge,16,94,2024,11,07,15,20
SysDefault,0,5,2024,11,07,15,20
msedge,18,148,2024,11,07,15,21
msedge,0,78,2024,11,07,15,22
msedge,6,77,2024,11,07,15,23
msedge,0,27,2024,11,07,15,24
msedge,0,83,2024,11,07,15,25
msedge,0,193,2024,11,07,15,26
msedge,28,114,2024,11,07,15,27
msedge,0,84,2024,11,07,15,28
msedge,17,45,2024,11,07,15,29
msedge,0,65,2024,11,07,15,30
msedge,0,56,2024,11,07,15,31
explorer,0,4,2024,11,07,15,31
MuMuPlayer,0,2,2024,11,07,15,31
Feishu,0,1,2024,11,07,15,31
wps,0,24,2024,11,07,15,31
SysDefault,0,3,2024,11,07,15,31
msedge,0,5,2024,11,07,15,32
explorer,0,1,2024,11,07,15,32
WeChat,133,23,2024,11,07,15,32
wps,0,1,2024,11,07,15,32
SysDefault,0,13,2024,11,07,15,32
Notepad,0,1,2024,11,07,15,33
explorer,0,4,2024,11,07,15,33
WeChat,52,6,2024,11,07,15,33
SysDefault,0,9,2024,11,07,15,33
msedge,0,8,2024,11,07,15,34
WeChat,132,1,2024,11,07,15,34
SysDefault,0,1,2024,11,07,15,34
msedge,23,53,2024,11,07,15,35
WeChat,96,30,2024,11,07,15,35
SysDefault,0,3,2024,11,07,15,35
msedge,0,40,2024,11,07,15,36
WeChat,4,38,2024,11,07,15,36
SysDefault,0,2,2024,11,07,15,36
msedge,4,74,2024,11,07,15,37
WeChat,0,0,2024,11,07,15,37
SysDefault,0,1,2024,11,07,15,37
msedge,2,145,2024,11,07,15,38
WeChat,34,8,2024,11,07,15,38
SysDefault,0,2,2024,11,07,15,38
msedge,1,171,2024,11,07,15,39
msedge,0,20,2024,11,07,15,40
msedge,0,13,2024,11,07,15,41
msedge,0,14,2024,11,07,15,42
msedge,0,44,2024,11,07,15,43
msedge,0,127,2024,11,07,15,44
msedge,0,95,2024,11,07,15,45
SysDefault,0,1,2024,11,07,15,45
msedge,0,222,2024,11,07,15,46
msedge,0,118,2024,11,07,15,47
WeChat,0,12,2024,11,07,15,47
SysDefault,0,2,2024,11,07,15,47
msedge,0,83,2024,11,07,15,48
Clash for Windows,0,1,2024,11,07,15,48
SysDefault,0,1,2024,11,07,15,48
msedge,0,58,2024,11,07,15,51
explorer,0,1,2024,11,07,15,51
msedge,0,105,2024,11,07,15,52
explorer,0,4,2024,11,07,15,52
Feishu,0,1,2024,11,07,15,52
WeChat,27,4,2024,11,07,15,52
SysDefault,0,4,2024,11,07,15,52
WeChat,241,0,2024,11,07,15,53
SysDefault,0,1,2024,11,07,15,53
msedge,14,199,2024,11,07,15,54
msedge,0,224,2024,11,07,15,55
msedge,0,195,2024,11,07,15,56
msedge,11,165,2024,11,07,15,57
WeChat,0,3,2024,11,07,15,57
SysDefault,0,1,2024,11,07,15,57
msedge,0,132,2024,11,07,15,58
msedge,0,0,2024,11,07,15,59
QQ,0,2,2024,11,07,15,59
WeChat,110,41,2024,11,07,15,59
SysDefault,0,2,2024,11,07,15,59
msedge,0,2,2024,11,07,16,00
explorer,0,1,2024,11,07,16,00
WeChat,130,15,2024,11,07,16,00
SysDefault,0,2,2024,11,07,16,00
msedge,0,15,2024,11,07,16,01
cloudmusic,0,1,2024,11,07,16,01
WeChat,14,5,2024,11,07,16,01
SysDefault,0,5,2024,11,07,16,01
msedge,42,39,2024,11,07,16,02
WeChat,5,2,2024,11,07,16,02
SysDefault,0,3,2024,11,07,16,02
msedge,25,125,2024,11,07,16,03
msedge,11,46,2024,11,07,16,04
explorer,0,1,2024,11,07,16,04
WeChat,0,3,2024,11,07,16,04
SysDefault,0,1,2024,11,07,16,04
WeChat,96,6,2024,11,07,16,05
msedge,11,34,2024,11,07,16,06
WeChat,0,2,2024,11,07,16,06
SysDefault,0,1,2024,11,07,16,06
msedge,0,43,2024,11,07,16,07
WeChat,0,2,2024,11,07,16,07
SysDefault,0,1,2024,11,07,16,07
msedge,0,0,2024,11,07,16,08
WeChat,142,4,2024,11,07,16,08
SysDefault,0,1,2024,11,07,16,08
msedge,35,163,2024,11,07,16,09
explorer,0,2,2024,11,07,16,09
WeChat,0,3,2024,11,07,16,09
SysDefault,0,2,2024,11,07,16,09
msedge,1,2,2024,11,07,16,10
QQ,4,2,2024,11,07,16,10
WeChat,43,5,2024,11,07,16,10
SysDefault,0,1,2024,11,07,16,10
QQ,4,1,2024,11,07,16,11
WeChat,52,15,2024,11,07,16,11
SysDefault,0,1,2024,11,07,16,11
msedge,0,10,2024,11,07,16,12
explorer,0,2,2024,11,07,16,12
WeChat,42,8,2024,11,07,16,12
SysDefault,0,6,2024,11,07,16,12
msedge,0,83,2024,11,07,16,13
explorer,0,3,2024,11,07,16,13
WeChat,87,4,2024,11,07,16,13
SysDefault,0,4,2024,11,07,16,13
msedge,6,18,2024,11,07,16,14
explorer,0,1,2024,11,07,16,14
WeChat,50,1,2024,11,07,16,14
SysDefault,0,3,2024,11,07,16,14
msedge,0,47,2024,11,07,16,15
explorer,0,4,2024,11,07,16,15
WeChat,81,7,2024,11,07,16,15
SysDefault,0,6,2024,11,07,16,15
msedge,0,33,2024,11,07,16,16
explorer,0,4,2024,11,07,16,16
WeChat,60,14,2024,11,07,16,16
SysDefault,0,5,2024,11,07,16,16
msedge,0,8,2024,11,07,16,17
explorer,0,1,2024,11,07,16,17
MuMuPlayer,0,46,2024,11,07,16,17
WeChat,11,0,2024,11,07,16,17
SysDefault,0,5,2024,11,07,16,17
MuMuPlayer,0,8,2024,11,07,16,18
WeChat,169,0,2024,11,07,16,18
SysDefault,0,1,2024,11,07,16,18
msedge,0,2,2024,11,07,16,19
explorer,0,2,2024,11,07,16,19
MuMuPlayer,0,1,2024,11,07,16,19
WeChat,37,9,2024,11,07,16,19
SysDefault,0,12,2024,11,07,16,19
explorer,0,1,2024,11,07,16,20
MuMuPlayer,0,5,2024,11,07,16,20
WeChat,130,7,2024,11,07,16,20
SysDefault,0,5,2024,11,07,16,20
MuMuPlayer,0,67,2024,11,07,16,21
WeChat,5,5,2024,11,07,16,21
SysDefault,0,2,2024,11,07,16,21
msedge,0,10,2024,11,07,16,22
MuMuPlayer,0,30,2024,11,07,16,22
SysDefault,0,9,2024,11,07,16,22
msedge,1,6,2024,11,07,16,23
MuMuPlayer,0,12,2024,11,07,16,23
SysDefault,0,8,2024,11,07,16,23
msedge,0,16,2024,11,07,16,24
MuMuPlayer,0,1,2024,11,07,16,24
WeChat,0,2,2024,11,07,16,24
SysDefault,0,5,2024,11,07,16,24
msedge,0,4,2024,11,07,16,25
MuMuPlayer,0,15,2024,11,07,16,25
SysDefault,0,3,2024,11,07,16,25
msedge,0,0,2024,11,07,16,26
MuMuPlayer,0,11,2024,11,07,16,26
SysDefault,0,1,2024,11,07,16,26
msedge,0,2,2024,11,07,16,27
explorer,0,1,2024,11,07,16,27
MuMuPlayer,0,19,2024,11,07,16,27
WeChat,9,3,2024,11,07,16,27
SysDefault,0,3,2024,11,07,16,27
MuMuPlayer,0,57,2024,11,07,16,28
WeChat,4,0,2024,11,07,16,28
SysDefault,0,2,2024,11,07,16,28
MuMuPlayer,0,10,2024,11,07,16,29
WeChat,32,2,2024,11,07,16,29
SysDefault,0,6,2024,11,07,16,29
MuMuPlayer,0,34,2024,11,07,16,30
SysDefault,0,2,2024,11,07,16,30
msedge,0,1,2024,11,07,16,31
MuMuPlayer,0,17,2024,11,07,16,31
SysDefault,0,2,2024,11,07,16,31
msedge,0,3,2024,11,07,16,32
explorer,0,5,2024,11,07,16,32
MuMuPlayer,0,19,2024,11,07,16,32
WeChat,0,8,2024,11,07,16,32
SysDefault,0,7,2024,11,07,16,32
msedge,0,7,2024,11,07,16,33
HipsTray,0,1,2024,11,07,16,33
MuMuPlayer,0,47,2024,11,07,16,33
SysDefault,0,2,2024,11,07,16,33
msedge,0,2,2024,11,07,16,34
MuMuPlayer,0,19,2024,11,07,16,34
SysDefault,0,1,2024,11,07,16,34
msedge,0,2,2024,11,07,16,35
explorer,0,1,2024,11,07,16,35
MuMuPlayer,0,26,2024,11,07,16,35
WeChat,0,14,2024,11,07,16,35
SysDefault,0,4,2024,11,07,16,35
MuMuPlayer,0,11,2024,11,07,16,36
MuMuPlayer,0,0,2024,11,07,16,37
MuMuPlayer,0,38,2024,11,07,16,38
MuMuPlayer,0,39,2024,11,07,16,39
MuMuPlayer,0,23,2024,11,07,16,40
MuMuPlayer,0,15,2024,11,07,16,41
MuMuPlayer,0,33,2024,11,07,16,42
WeChat,0,18,2024,11,07,16,42
SysDefault,0,2,2024,11,07,16,42
MuMuPlayer,0,20,2024,11,07,16,43
WeChat,0,1,2024,11,07,16,43
SysDefault,0,4,2024,11,07,16,43
explorer,0,1,2024,11,07,16,44
MuMuPlayer,0,15,2024,11,07,16,44
WeChat,5,20,2024,11,07,16,44
SysDefault,0,3,2024,11,07,16,44
msedge,0,1,2024,11,07,16,45
explorer,0,1,2024,11,07,16,45
MuMuPlayer,0,13,2024,11,07,16,45
WeChat,7,10,2024,11,07,16,45
SysDefault,0,10,2024,11,07,16,45
msedge,0,1,2024,11,07,16,46
MuMuPlayer,0,10,2024,11,07,16,46
WeChat,146,4,2024,11,07,16,46
SysDefault,0,7,2024,11,07,16,46
msedge,0,3,2024,11,07,16,47
explorer,0,1,2024,11,07,16,47
MuMuPlayer,0,31,2024,11,07,16,47
WeChat,0,3,2024,11,07,16,47
SysDefault,0,2,2024,11,07,16,47
explorer,0,1,2024,11,07,16,48
MuMuPlayer,0,30,2024,11,07,16,48
WeChat,0,1,2024,11,07,16,48
SysDefault,0,1,2024,11,07,16,48
MuMuPlayer,0,16,2024,11,07,16,49
MuMuPlayer,0,13,2024,11,07,16,50
MuMuPlayer,0,61,2024,11,07,16,51
MuMuPlayer,0,12,2024,11,07,16,52
MuMuPlayer,0,5,2024,11,07,16,53
MuMuPlayer,0,51,2024,11,07,16,54
explorer,0,1,2024,11,07,16,55
MuMuPlayer,0,4,2024,11,07,16,55
QQ,4,2,2024,11,07,16,55
WeChat,17,18,2024,11,07,16,55
SysDefault,0,3,2024,11,07,16,55
explorer,0,2,2024,11,07,16,56
MuMuPlayer,0,1,2024,11,07,16,56
WeChat,15,10,2024,11,07,16,56
SysDefault,0,4,2024,11,07,16,56
msedge,5,35,2024,11,07,16,57
explorer,0,3,2024,11,07,16,57
cloudmusic,0,1,2024,11,07,16,57
MuMuPlayer,0,16,2024,11,07,16,57
WeChat,21,10,2024,11,07,16,57
SysDefault,0,10,2024,11,07,16,57
MuMuPlayer,0,80,2024,11,07,16,58
Clash for Windows,0,4,2024,11,07,16,59
explorer,0,5,2024,11,07,16,59
MuMuPlayer,0,12,2024,11,07,16,59
Code,0,34,2024,11,07,16,59
WeChat,0,5,2024,11,07,16,59
SysDefault,0,7,2024,11,07,16,59
MuMuPlayer,0,19,2024,11,07,17,00
Code,0,4,2024,11,07,17,00
WeChat,76,2,2024,11,07,17,00
SysDefault,0,6,2024,11,07,17,00
MuMuPlayer,0,3,2024,11,07,17,01
Code,0,13,2024,11,07,17,01
WeChat,11,40,2024,11,07,17,01
SysDefault,0,3,2024,11,07,17,01
MuMuPlayer,5,31,2024,11,07,17,02
Code,14,0,2024,11,07,17,02
SysDefault,0,1,2024,11,07,17,02
msedge,3,6,2024,11,07,17,03
explorer,0,2,2024,11,07,17,03
MuMuPlayer,1,9,2024,11,07,17,03
Code,0,50,2024,11,07,17,03
SysDefault,0,6,2024,11,07,17,03
msedge,11,19,2024,11,07,17,04
MuMuPlayer,0,49,2024,11,07,17,04
Code,0,0,2024,11,07,17,04
SysDefault,0,4,2024,11,07,17,04
msedge,0,1,2024,11,07,17,05
MuMuPlayer,0,64,2024,11,07,17,05
SysDefault,0,2,2024,11,07,17,05
msedge,0,55,2024,11,07,17,06
MuMuPlayer,0,71,2024,11,07,17,06
SysDefault,0,5,2024,11,07,17,06
msedge,0,1,2024,11,07,17,07
explorer,0,3,2024,11,07,17,07
MuMuPlayer,0,2,2024,11,07,17,07
Code,0,6,2024,11,07,17,07
WeChat,95,7,2024,11,07,17,07
SysDefault,0,5,2024,11,07,17,07
MuMuPlayer,0,44,2024,11,07,17,08
Code,0,4,2024,11,07,17,08
WeChat,0,1,2024,11,07,17,08
SysDefault,0,4,2024,11,07,17,08
MuMuPlayer,0,28,2024,11,07,17,09
WeChat,1,30,2024,11,07,17,09
SysDefault,0,2,2024,11,07,17,09
msedge,0,5,2024,11,07,17,10
MuMuPlayer,0,12,2024,11,07,17,10
Code,9,6,2024,11,07,17,10
WeChat,0,1,2024,11,07,17,10
SysDefault,0,6,2024,11,07,17,10
msedge,0,6,2024,11,07,17,11
MuMuPlayer,0,30,2024,11,07,17,11
WeChat,28,1,2024,11,07,17,11
SysDefault,0,5,2024,11,07,17,11
explorer,0,3,2024,11,07,17,12
WeChat,84,15,2024,11,07,17,12
SysDefault,0,3,2024,11,07,17,12
explorer,0,1,2024,11,07,17,13
MuMuPlayer,0,1,2024,11,07,17,13
WeChat,141,20,2024,11,07,17,13
SysDefault,0,3,2024,11,07,17,13
msedge,0,2,2024,11,07,17,14
explorer,0,1,2024,11,07,17,14
WeChat,52,21,2024,11,07,17,14
SysDefault,0,4,2024,11,07,17,14
msedge,0,2,2024,11,07,17,15
MuMuPlayer,0,22,2024,11,07,17,15
Code,0,2,2024,11,07,17,15
WeChat,132,1,2024,11,07,17,15
SysDefault,0,12,2024,11,07,17,15
msedge,8,39,2024,11,07,17,16
Code,0,6,2024,11,07,17,16
WeChat,0,1,2024,11,07,17,16
SysDefault,0,3,2024,11,07,17,16
msedge,4,84,2024,11,07,17,17
Code,19,53,2024,11,07,17,17
WeChat,0,1,2024,11,07,17,17
SysDefault,0,4,2024,11,07,17,17
Code,63,46,2024,11,07,17,18
Feishu,0,2,2024,11,07,17,18
WeChat,0,1,2024,11,07,17,18
