keyTime,keyCount,mouseCount,distance,freqType,date
202411081536,113,0,0,0,2024-11-08
202411081537,0,15,912,0,2024-11-08
202411081538,1,1,2808,0,2024-11-08
202411081539,37,71,17831,0,2024-11-08
202411081540,11,6,6099,0,2024-11-08
202411081541,75,32,12611,0,2024-11-08
202411081542,15,63,30148,0,2024-11-08
202411081543,33,66,16608,0,2024-11-08
202411081544,0,37,11235,0,2024-11-08
202411081545,0,168,13671,0,2024-11-08
202411081546,15,23,15457,0,2024-11-08
202411081547,17,89,27879,0,2024-11-08
202411081548,31,68,20868,0,2024-11-08
202411081549,0,6,10568,0,2024-11-08
202411081550,43,110,9938,0,2024-11-08
202411081551,16,41,18913,0,2024-11-08
202411081552,71,33,14709,0,2024-11-08
202411081553,0,15,15729,0,2024-11-08
202411081554,24,49,16874,0,2024-11-08
202411081555,20,19,27957,0,2024-11-08
202411081556,84,1,1289,0,2024-11-08
202411081557,77,11,7252,0,2024-11-08
202411081558,60,4,6224,0,2024-11-08
202411081559,8,22,26426,0,2024-11-08
202411081600,59,5,5953,0,2024-11-08
202411081601,0,2,2945,0,2024-11-08
202411081602,29,7,8380,0,2024-11-08
202411081603,0,8,10699,0,2024-11-08
202411081605,0,4,1279,0,2024-11-08
202411081606,36,42,15840,0,2024-11-08
202411081607,36,70,23960,0,2024-11-08
202411081608,18,16,29744,0,2024-11-08
202411081609,37,10,16451,0,2024-11-08
202411081610,0,5,11357,0,2024-11-08
202411081611,0,0,3045,0,2024-11-08
202411081612,0,1,1879,0,2024-11-08
202411081615,0,29,16963,0,2024-11-08
202411081616,14,28,30153,0,2024-11-08
202411081617,20,10,5533,0,2024-11-08
202411081619,9,37,16902,0,2024-11-08
202411081620,0,33,11969,0,2024-11-08
202411081621,78,87,15816,0,2024-11-08
202411081622,39,32,16591,0,2024-11-08
202411081623,59,105,9861,0,2024-11-08
202411081624,96,49,13345,0,2024-11-08
202411081625,76,61,16783,0,2024-11-08
202411081626,97,43,8205,0,2024-11-08
202411081627,0,112,19062,0,2024-11-08
202411081628,9,16,27863,0,2024-11-08
202411081629,0,39,9523,0,2024-11-08
202411081630,36,73,16389,0,2024-11-08
202411081631,0,107,8315,0,2024-11-08
202411081632,0,72,15516,0,2024-11-08
202411081633,0,23,13744,0,2024-11-08
202411081634,27,54,17151,0,2024-11-08
202411081635,24,49,20783,0,2024-11-08
202411081636,52,61,14432,0,2024-11-08
202411081637,84,21,7066,0,2024-11-08
202411081638,0,95,16580,0,2024-11-08
202411081639,0,35,24807,0,2024-11-08
202411081640,0,6,9956,0,2024-11-08
202411081641,0,4,5957,0,2024-11-08
202411081645,0,71,9010,0,2024-11-08
202411081646,6,63,14798,0,2024-11-08
202411081647,43,13,5945,0,2024-11-08
202411081648,13,51,17673,0,2024-11-08
202411081649,4,36,21315,0,2024-11-08
202411081650,0,52,27123,0,2024-11-08
202411081651,0,107,5392,0,2024-11-08
202411081652,0,92,12768,0,2024-11-08
202411081653,0,61,13720,0,2024-11-08
202411081654,0,7,4164,0,2024-11-08
202411081655,0,51,6322,0,2024-11-08
202411081656,0,2,6564,0,2024-11-08
202411081657,0,8,10473,0,2024-11-08
202411081658,0,29,15025,0,2024-11-08
202411081659,121,25,11810,0,2024-11-08
202411081700,0,41,10350,0,2024-11-08
202411081702,24,61,11923,0,2024-11-08
202411081703,82,25,32340,0,2024-11-08
202411081704,12,67,24561,0,2024-11-08
202411081705,36,87,22027,0,2024-11-08
202411081706,0,61,22012,0,2024-11-08
202411081707,0,17,10294,0,2024-11-08
202411081708,0,130,41896,0,2024-11-08
202411081709,8,75,13192,0,2024-11-08
202411081710,75,21,13533,0,2024-11-08
202411081712,0,1,1182,0,2024-11-08
202411081713,1,132,16129,0,2024-11-08
202411081714,0,67,8892,0,2024-11-08
202411081715,0,83,8253,0,2024-11-08
202411081716,0,113,1775,0,2024-11-08
202411081717,0,121,11453,0,2024-11-08
202411081718,15,118,9367,0,2024-11-08
202411081719,0,122,8291,0,2024-11-08
202411081720,0,125,7081,0,2024-11-08
202411081721,0,92,1419,0,2024-11-08
202411081722,0,67,9186,0,2024-11-08
202411081723,0,150,1925,0,2024-11-08
202411081724,0,113,4641,0,2024-11-08
202411081725,0,117,5179,0,2024-11-08
202411081726,0,139,41,0,2024-11-08
202411081727,0,82,7433,0,2024-11-08
202411081728,0,40,706,0,2024-11-08
202411081729,0,0,67,0,2024-11-08
202411081730,0,89,8154,0,2024-11-08
202411081731,0,0,707,0,2024-11-08
202411081732,0,54,18432,0,2024-11-08
202411081733,0,143,7222,0,2024-11-08
202411081734,0,115,10040,0,2024-11-08
202411081735,0,10,1063,0,2024-11-08
202411081736,0,1,1958,0,2024-11-08
202411081737,41,68,13018,0,2024-11-08
202411081738,31,57,8001,0,2024-11-08
202411081739,0,110,9492,0,2024-11-08
202411081740,0,127,491,0,2024-11-08
202411081741,3,51,43411,0,2024-11-08
202411081742,1,51,26084,0,2024-11-08
202411081743,0,19,19760,0,2024-11-08
202411081820,9,47,40911,0,2024-11-08
202411081821,127,45,13026,0,2024-11-08
202411081822,0,0,5895,0,2024-11-08
202411081823,0,83,14179,0,2024-11-08
202411081824,29,75,46861,0,2024-11-08
202411081825,125,6,58835,0,2024-11-08
202411081826,130,27,11818,0,2024-11-08
202411081827,73,13,7998,0,2024-11-08
202411081828,97,0,0,0,2024-11-08
202411081829,40,0,0,0,2024-11-08
202411081830,106,0,0,0,2024-11-08
202411081831,87,30,5042,0,2024-11-08
202411081832,1,28,10725,0,2024-11-08
202411081833,147,1,265,0,2024-11-08
202411081834,78,0,0,0,2024-11-08
202411081837,177,12,3538,0,2024-11-08
202411081838,219,8,1311,0,2024-11-08
202411081839,64,2,1695,0,2024-11-08
202411081840,0,19,3250,0,2024-11-08
202411081841,15,69,25503,0,2024-11-08
202411081842,6,10,5443,0,2024-11-08
202411081844,0,12,19,0,2024-11-08
202411081845,0,11,262,0,2024-11-08
202411081847,0,55,16332,0,2024-11-08
202411081848,0,19,20423,0,2024-11-08
202411081849,0,15,6206,0,2024-11-08
202411081850,0,18,6253,0,2024-11-08
202411081851,0,17,887,0,2024-11-08
202411081852,0,12,39,0,2024-11-08
202411081853,0,106,5373,0,2024-11-08
202411081854,0,64,1236,0,2024-11-08
202411081855,0,95,27050,0,2024-11-08
202411081856,6,20,12871,0,2024-11-08
202411081857,0,134,23554,0,2024-11-08
202411081858,9,8,9276,0,2024-11-08
202411081859,38,24,15806,0,2024-11-08
202411081900,0,95,16935,0,2024-11-08
202411081901,0,203,27545,0,2024-11-08
202411081902,10,70,33291,0,2024-11-08
202411081903,0,124,22712,0,2024-11-08
202411081904,0,159,15108,0,2024-11-08
202411081905,0,28,13065,0,2024-11-08
202411081906,0,18,21708,0,2024-11-08
202411081907,0,11,8179,0,2024-11-08
202411081908,8,100,30487,0,2024-11-08
202411081909,38,77,18523,0,2024-11-08
202411081911,1,22,15278,0,2024-11-08
202411081912,16,71,24188,0,2024-11-08
202411081913,7,28,23354,0,2024-11-08
202411081914,1,101,28549,0,2024-11-08
202411081915,0,62,20816,0,2024-11-08
202411081916,0,1,3020,0,2024-11-08
202411081917,0,7,12402,0,2024-11-08
202411081918,0,2,7847,0,2024-11-08
202411081920,84,15,17528,0,2024-11-08
202411081921,114,1,954,0,2024-11-08
202411081922,144,12,16780,0,2024-11-08
202411081923,198,45,6240,0,2024-11-08
202411081924,85,0,0,0,2024-11-08
202411081925,40,2,2282,0,2024-11-08
202411081926,24,1,2674,0,2024-11-08
202411081927,15,27,18492,0,2024-11-08
202411081928,0,58,10971,0,2024-11-08
202411081929,0,31,22954,0,2024-11-08
202411081930,0,66,25743,0,2024-11-08
202411081931,0,26,18248,0,2024-11-08
202411081933,0,12,1607,0,2024-11-08
202411081934,0,5,7384,0,2024-11-08
202411081935,0,17,3410,0,2024-11-08
202411081937,0,21,4906,0,2024-11-08
202411081938,0,4,0,0,2024-11-08
202411081939,0,38,20297,0,2024-11-08
202411081940,1,133,15896,0,2024-11-08
202411081941,12,60,26289,0,2024-11-08
202411081942,0,171,29121,0,2024-11-08
202411081943,0,67,26046,0,2024-11-08
202411081944,0,112,16158,0,2024-11-08
202411081945,0,201,15172,0,2024-11-08
202411081946,0,286,18696,0,2024-11-08
202411081947,0,182,10807,0,2024-11-08
202411081948,0,88,15140,0,2024-11-08
202411081949,0,151,9228,0,2024-11-08
202411081950,0,267,16983,0,2024-11-08
202411081951,0,309,6481,0,2024-11-08
202411081952,0,258,24676,0,2024-11-08
202411081953,26,41,39274,0,2024-11-08
202411081954,7,20,24689,0,2024-11-08
202411081955,54,41,42589,0,2024-11-08
202411081956,4,25,31921,0,2024-11-08
202411081957,0,23,23182,0,2024-11-08
202411081958,4,34,20676,0,2024-11-08
202411081959,13,25,26798,0,2024-11-08
202411082000,10,31,24003,0,2024-11-08
202411082001,13,34,25020,0,2024-11-08
202411082002,0,26,27259,0,2024-11-08
202411082003,48,440,14442,0,2024-11-08
202411082004,68,94,26143,0,2024-11-08
202411082005,101,18,7240,0,2024-11-08
202411082006,42,79,29422,0,2024-11-08
202411082007,0,33,24044,0,2024-11-08
202411082008,86,23,16018,0,2024-11-08
202411082009,28,28,12851,0,2024-11-08
202411082010,1,4,4581,0,2024-11-08
202411082102,2,30,26249,0,2024-11-08
202411082103,7,90,6435,0,2024-11-08
202411082104,0,19,13788,0,2024-11-08
202411082105,0,44,45415,0,2024-11-08
202411082106,0,26,28428,0,2024-11-08
202411082109,0,4,9239,0,2024-11-08
202411082110,0,23,31326,0,2024-11-08
202411082111,0,33,35816,0,2024-11-08
202411082112,0,54,43839,0,2024-11-08
202411082113,0,41,36983,0,2024-11-08
202411082114,0,16,16339,0,2024-11-08
202411082115,0,64,41220,0,2024-11-08
202411082116,0,39,41122,0,2024-11-08
202411082117,0,20,18394,0,2024-11-08
202411082118,0,14,14374,0,2024-11-08
202411082119,0,31,30390,0,2024-11-08
202411082120,0,41,42267,0,2024-11-08
202411082121,0,13,21241,0,2024-11-08
202411082122,0,6,3986,0,2024-11-08
202411082123,0,20,23038,0,2024-11-08
202411082124,0,42,37051,0,2024-11-08
202411082125,0,31,41033,0,2024-11-08
202411082126,0,23,28965,0,2024-11-08
202411082127,0,23,23301,0,2024-11-08
202411082128,103,87,22494,0,2024-11-08
202411082129,142,109,14830,0,2024-11-08
202411082130,16,29,42045,0,2024-11-08
202411082131,0,34,31925,0,2024-11-08
202411082132,6,27,38815,0,2024-11-08
202411082133,0,34,33790,0,2024-11-08
202411082134,0,25,29346,0,2024-11-08
202411082135,0,18,26705,0,2024-11-08
202411082136,0,42,54997,0,2024-11-08
202411082137,0,28,28181,0,2024-11-08
202411082138,0,40,42214,0,2024-11-08
202411082139,0,38,38462,0,2024-11-08
202411082140,0,27,30116,0,2024-11-08
202411082141,0,29,56742,0,2024-11-08
202411082142,0,39,45484,0,2024-11-08
202411082143,0,42,46856,0,2024-11-08
202411082144,0,19,32736,0,2024-11-08
202411082145,0,19,24092,0,2024-11-08
202411082146,0,67,46682,0,2024-11-08
202411082147,0,16,18537,0,2024-11-08
202411082148,0,4,6548,0,2024-11-08
202411082149,0,57,40183,0,2024-11-08
202411082150,0,12,23541,0,2024-11-08
202411082151,0,6,6140,0,2024-11-08
202411082152,0,45,40566,0,2024-11-08
202411082153,0,19,24069,0,2024-11-08
202411082154,0,6,11265,0,2024-11-08
202411082155,0,31,20234,0,2024-11-08
202411082156,0,32,39350,0,2024-11-08
202411082157,0,44,25692,0,2024-11-08
202411082158,0,6,5431,0,2024-11-08
202411082159,0,62,54407,0,2024-11-08
202411082200,0,73,47316,0,2024-11-08
202411082201,0,70,65282,0,2024-11-08
202411082202,0,54,72141,0,2024-11-08
202411082203,0,42,34523,0,2024-11-08
202411082204,5,8,3798,0,2024-11-08
202411082205,0,20,9466,0,2024-11-08
202411082206,10,18,4005,0,2024-11-08
202411082207,0,8,325,0,2024-11-08
202411082208,0,4,0,0,2024-11-08
202411082209,30,65,7249,0,2024-11-08
202411082211,0,7,434,0,2024-11-08
202411082212,24,46,6448,0,2024-11-08
202411082214,1,87,1602,0,2024-11-08
202411082215,18,51,1407,0,2024-11-08
202411082216,0,0,32,0,2024-11-08
202411082219,0,49,7831,0,2024-11-08
202411082220,25,82,13232,0,2024-11-08
202411082221,10,67,8653,0,2024-11-08
202411082222,8,22,4102,0,2024-11-08
202411082223,8,22,21529,0,2024-11-08
202411082224,38,39,7352,0,2024-11-08
202411082225,84,99,15226,0,2024-11-08
202411082226,13,44,11464,0,2024-11-08
202411082227,21,108,5370,0,2024-11-08
202411082228,75,165,8821,0,2024-11-08
202411082229,108,4,1616,0,2024-11-08
202411082230,15,41,15905,0,2024-11-08
202411082231,41,178,5125,0,2024-11-08
202411082232,0,69,10084,0,2024-11-08
202411082233,0,31,9407,0,2024-11-08
202411082234,63,155,10169,0,2024-11-08
202411082235,4,57,21797,0,2024-11-08
202411082236,24,152,16622,0,2024-11-08
202411082237,0,41,1557,0,2024-11-08
202411082238,0,54,12087,0,2024-11-08
202411082240,86,6,9098,0,2024-11-08
202411082241,25,101,15112,0,2024-11-08
202411082242,84,51,11114,0,2024-11-08
202411082243,39,37,14685,0,2024-11-08
202411082244,121,50,12460,0,2024-11-08
202411082245,63,24,9113,0,2024-11-08
202411082246,10,23,13193,0,2024-11-08
202411082247,0,31,303,0,2024-11-08
202411082248,18,16,4018,0,2024-11-08
202411082250,12,9,10033,0,2024-11-08
202411082251,72,37,15264,0,2024-11-08
202411082252,0,47,10655,0,2024-11-08
202411082253,147,20,9423,0,2024-11-08
202411082255,0,90,4594,0,2024-11-08
202411082256,24,5,3645,0,2024-11-08
202411082257,0,1,704,0,2024-11-08
202411082258,18,51,12562,0,2024-11-08
202411082259,0,8,15615,0,2024-11-08
202411082300,11,56,6606,0,2024-11-08
202411082301,0,4,123,0,2024-11-08
202411082302,34,29,12855,0,2024-11-08
202411082303,24,62,7829,0,2024-11-08
202411082304,22,20,12931,0,2024-11-08
202411082305,8,39,9317,0,2024-11-08
202411082306,41,114,5375,0,2024-11-08
202411082311,0,21,441,0,2024-11-08
202411082312,78,19,19407,0,2024-11-08
202411082313,133,7,6269,0,2024-11-08
202411082314,9,39,9806,0,2024-11-08
202411082315,112,74,11215,0,2024-11-08
202411082316,91,58,18306,0,2024-11-08
202411082317,41,38,13721,0,2024-11-08
202411082318,14,91,5279,0,2024-11-08
202411082319,0,32,23732,0,2024-11-08
202411082320,24,78,33546,0,2024-11-08
202411082321,8,76,12149,0,2024-11-08
202411082322,8,24,19446,0,2024-11-08
202411082323,0,38,28255,0,2024-11-08
202411082324,0,4,2410,0,2024-11-08
202411082325,0,64,3195,0,2024-11-08
202411082326,31,33,1039,0,2024-11-08
202411082327,44,13,3219,0,2024-11-08
202411082328,0,63,13848,0,2024-11-08
202411082329,69,88,8126,0,2024-11-08
202411082330,21,37,1458,0,2024-11-08
202411082332,0,11,8264,0,2024-11-08
202411082333,0,54,5888,0,2024-11-08
202411082334,0,0,1133,0,2024-11-08
202411082335,0,20,3570,0,2024-11-08
202411082338,0,1,1133,0,2024-11-08
202411082346,17,121,13720,0,2024-11-08
202411082351,0,37,2104,0,2024-11-08
202411082352,0,10,1025,0,2024-11-08
202411090000,0,1,211,0,2024-11-09
2024110700,157,82,37902,1,2024-11-07
2024110712,3,505,335812,1,2024-11-07
2024110713,0,2060,1010768,1,2024-11-07
2024110714,0,144,58156,1,2024-11-07
2024110715,997,4025,599899,1,2024-11-07
2024110716,1559,2266,1016224,1,2024-11-07
2024110717,843,1259,414117,1,2024-11-07
2024110718,1241,2089,744954,1,2024-11-07
2024110719,1228,2375,1215202,1,2024-11-07
2024110720,2134,3141,1140095,1,2024-11-07
2024110721,0,128,138578,1,2024-11-07
2024110722,1863,1782,702203,1,2024-11-07
2024110723,265,1610,718137,1,2024-11-07
2024110800,32,67,23304,1,2024-11-08
2024110812,0,1034,683751,1,2024-11-08
2024110813,451,924,398671,1,2024-11-08
2024110814,3129,4493,933451,1,2024-11-08
2024110815,1928,3496,745108,1,2024-11-08
2024110816,1122,2119,702899,1,2024-11-08
2024110817,329,3162,472981,1,2024-11-08
2024110818,1583,1085,401882,1,2024-11-08
2024110819,906,4054,963299,1,2024-11-08
2024110820,397,810,211023,1,2024-11-08
2024110821,276,1840,1662714,1,2024-11-08
2024110822,1344,2639,633568,1,2024-11-08
2024110823,840,1475,326740,1,2024-11-08
202411090001,13,26,5616,0,2024-11-09
202411090004,0,8,9305,0,2024-11-09
202411090005,0,33,28691,0,2024-11-09
202411090006,0,26,15133,0,2024-11-09
202411090007,0,40,20858,0,2024-11-09
202411090008,0,38,21888,0,2024-11-09
202411090009,0,25,16229,0,2024-11-09
202411090010,0,27,26804,0,2024-11-09
202411090011,0,34,24988,0,2024-11-09
202411090012,0,21,11914,0,2024-11-09
202411090013,0,37,21274,0,2024-11-09
202411090014,0,33,18274,0,2024-11-09
202411090015,59,27,19869,0,2024-11-09
202411090016,21,157,15125,0,2024-11-09
202411090017,30,75,21282,0,2024-11-09
202411090018,21,33,22573,0,2024-11-09
202411090019,0,83,22903,0,2024-11-09
202411090020,0,242,10173,0,2024-11-09
202411090021,9,143,12106,0,2024-11-09
202411090022,9,153,12269,0,2024-11-09
202411090023,0,108,14081,0,2024-11-09
202411090024,0,121,12835,0,2024-11-09
202411090025,7,110,11012,0,2024-11-09
202411090026,0,88,15363,0,2024-11-09
202411090027,0,140,13082,0,2024-11-09
202411090028,0,96,6873,0,2024-11-09
202411090050,0,0,1,0,2024-11-09
202411090532,0,27,25343,0,2024-11-09
202411092117,7,9,13115,0,2024-11-09
202411092118,21,75,18395,0,2024-11-09
202411092119,0,132,24415,0,2024-11-09
202411092120,14,27,28604,0,2024-11-09
202411092121,16,22,23385,0,2024-11-09
202411092122,0,52,21682,0,2024-11-09
202411092123,19,16,23599,0,2024-11-09
202411092124,1,38,23592,0,2024-11-09
202411092125,4,42,43345,0,2024-11-09
202411092126,32,34,26598,0,2024-11-09
202411092127,0,78,46900,0,2024-11-09
202411092128,0,59,26957,0,2024-11-09
202411092129,0,76,30871,0,2024-11-09
202411092130,0,0,5680,0,2024-11-09
202411092131,0,0,23,0,2024-11-09
202411092132,0,0,3,0,2024-11-09
202411092134,0,0,512,0,2024-11-09
202411092135,0,0,1,0,2024-11-09
202411092139,0,0,267,0,2024-11-09
202411092140,0,0,78,0,2024-11-09
202411092141,0,0,749,0,2024-11-09
202411092142,0,2,8125,0,2024-11-09
202411092143,197,29,18794,0,2024-11-09
202411092144,73,4,4835,0,2024-11-09
202411092145,154,6,8387,0,2024-11-09
202411092146,191,1,393,0,2024-11-09
202411092147,171,0,0,0,2024-11-09
202411092148,0,10,3268,0,2024-11-09
202411092149,0,6,22,0,2024-11-09
202411092150,43,2,3202,0,2024-11-09
202411092151,217,0,0,0,2024-11-09
202411092152,112,13,4729,0,2024-11-09
202411092153,155,3,2016,0,2024-11-09
202411092154,126,0,0,0,2024-11-09
202411092155,182,0,0,0,2024-11-09
202411092156,121,0,0,0,2024-11-09
202411092157,175,0,0,0,2024-11-09
202411092158,109,3,705,0,2024-11-09
202411092159,192,7,2021,0,2024-11-09
202411092200,184,21,7517,0,2024-11-09
202411092201,185,10,5753,0,2024-11-09
202411092202,23,11,18372,0,2024-11-09
202411092203,0,9,20,0,2024-11-09
202411092204,0,2,2844,0,2024-11-09
202411092205,33,24,17764,0,2024-11-09
202411092206,65,23,18752,0,2024-11-09
202411092207,10,35,24592,0,2024-11-09
202411092208,31,61,23084,0,2024-11-09
202411092209,6,48,23136,0,2024-11-09
202411092210,0,43,5568,0,2024-11-09
202411092212,0,13,2223,0,2024-11-09
202411092216,0,2,10714,0,2024-11-09
202411092217,0,68,12488,0,2024-11-09
202411092218,7,63,32012,0,2024-11-09
202411092219,0,113,4632,0,2024-11-09
202411092220,152,26,15932,0,2024-11-09
202411092221,96,70,10443,0,2024-11-09
202411092222,104,96,12364,0,2024-11-09
202411092223,0,89,6673,0,2024-11-09
202411092242,0,26,7865,0,2024-11-09
202411092243,0,43,2983,0,2024-11-09
202411092246,0,20,9924,0,2024-11-09
202411092247,0,9,5267,0,2024-11-09
202411092251,0,8,919,0,2024-11-09
202411092252,0,37,13180,0,2024-11-09
202411092253,0,5,2457,0,2024-11-09
202411092254,0,0,1,0,2024-11-09
202411092301,0,8,7160,0,2024-11-09
202411092302,0,18,5160,0,2024-11-09
202411092303,1,10,2206,0,2024-11-09
202411092305,0,12,730,0,2024-11-09
202411092306,0,2,1,0,2024-11-09
202411092307,0,57,23368,0,2024-11-09
202411092308,0,45,11854,0,2024-11-09
202411092326,0,11,5965,0,2024-11-09
202411092327,0,4,2869,0,2024-11-09
202411092328,0,8,17301,0,2024-11-09
202411092329,0,9,7969,0,2024-11-09
202411092330,0,9,14059,0,2024-11-09
202411092331,0,3,8989,0,2024-11-09
202411092332,26,24,34928,0,2024-11-09
202411092333,0,35,31443,0,2024-11-09
202411092334,0,33,33295,0,2024-11-09
202411092335,0,14,18221,0,2024-11-09
202411092336,0,19,15341,0,2024-11-09
202411092337,0,0,79,0,2024-11-09
202411092345,0,6,11426,0,2024-11-09
202411100036,0,0,1,0,2024-11-10
202411100751,2,1,29197,0,2024-11-10
202411100752,1,36,15155,0,2024-11-10
202411100753,0,6,3336,0,2024-11-10
2024110800,32,67,23304,1,2024-11-08
2024110812,0,1034,683751,1,2024-11-08
2024110813,451,924,398671,1,2024-11-08
2024110814,3129,4493,933451,1,2024-11-08
2024110815,1928,3496,745108,1,2024-11-08
2024110816,1122,2119,702899,1,2024-11-08
2024110817,329,3162,472981,1,2024-11-08
2024110818,1583,1085,401882,1,2024-11-08
2024110819,906,4054,963299,1,2024-11-08
2024110820,397,810,211023,1,2024-11-08
2024110821,276,1840,1662714,1,2024-11-08
2024110822,1344,2639,633568,1,2024-11-08
2024110823,840,1475,326740,1,2024-11-08
2024110900,169,1925,430732,1,2024-11-09
2024110905,0,27,25343,1,2024-11-09
2024110921,2332,746,415268,1,2024-11-09
2024110922,896,975,297479,1,2024-11-09
2024110923,27,327,252364,1,2024-11-09
202411100754,27,14,10929,0,2024-11-10
202411101619,0,1,135,0,2024-11-10
202411101620,23,12,26323,0,2024-11-10
202411101621,0,5,11454,0,2024-11-10
202411102021,0,7,9098,0,2024-11-10
202411102022,0,19,20422,0,2024-11-10
202411102023,0,2,1912,0,2024-11-10
202411102024,0,19,10137,0,2024-11-10
202411102025,0,54,33414,0,2024-11-10
202411102026,0,67,28717,0,2024-11-10
202411102027,0,1,1917,0,2024-11-10
202411102029,0,0,2,0,2024-11-10
202411102031,0,4,3188,0,2024-11-10
202411102032,0,1,340,0,2024-11-10
202411102033,0,0,1108,0,2024-11-10
202411102034,0,0,2,0,2024-11-10
202411102035,51,0,4,0,2024-11-10
202411102036,12,0,0,0,2024-11-10
202411102037,0,0,1,0,2024-11-10
202411102038,0,0,55,0,2024-11-10
202411102039,0,0,2,0,2024-11-10
202411102040,0,3,5509,0,2024-11-10
2024110900,169,1925,430732,1,2024-11-09
2024110905,0,27,25343,1,2024-11-09
2024110921,2332,746,415268,1,2024-11-09
2024110922,896,975,297479,1,2024-11-09
2024110923,27,327,252364,1,2024-11-09
2024111000,0,0,1,1,2024-11-10
2024111007,30,57,58617,1,2024-11-10
2024111016,23,18,37912,1,2024-11-10
2024111020,63,177,115828,1,2024-11-10
202411102041,0,7,11077,0,2024-11-10
202411110950,0,0,2559,0,2024-11-11
202411110951,1,0,0,0,2024-11-11
202411111001,0,0,1425,0,2024-11-11
202411111003,0,0,444,0,2024-11-11
202411111004,0,0,4,0,2024-11-11
202411111005,0,0,1217,0,2024-11-11
202411111006,0,0,79,0,2024-11-11
202411111009,0,0,70,0,2024-11-11
202411111010,0,18,30728,0,2024-11-11
202411111011,0,25,15210,0,2024-11-11
202411111012,0,79,35759,0,2024-11-11
202411111013,0,59,30136,0,2024-11-11
202411111014,0,4,2531,0,2024-11-11
202411111015,0,26,11525,0,2024-11-11
202411111016,0,17,5756,0,2024-11-11
202411111017,0,20,6496,0,2024-11-11
202411111018,0,9,9148,0,2024-11-11
202411111019,0,14,7078,0,2024-11-11
202411111020,0,4,3368,0,2024-11-11
202411111021,0,17,8973,0,2024-11-11
202411111022,0,31,15163,0,2024-11-11
202411111023,0,30,13797,0,2024-11-11
202411111024,0,30,18847,0,2024-11-11
202411111025,0,38,22255,0,2024-11-11
202411111026,0,25,14052,0,2024-11-11
202411111027,0,25,14994,0,2024-11-11
202411111028,0,27,12418,0,2024-11-11
202411111029,0,26,15058,0,2024-11-11
202411111030,0,19,9778,0,2024-11-11
202411111031,0,31,17816,0,2024-11-11
202411111032,0,11,3011,0,2024-11-11
202411111033,0,15,11017,0,2024-11-11
202411111034,0,28,9243,0,2024-11-11
202411111035,0,36,20209,0,2024-11-11
202411111036,0,28,13631,0,2024-11-11
202411111037,0,61,30567,0,2024-11-11
202411111038,0,29,17915,0,2024-11-11
202411111039,0,48,21736,0,2024-11-11
202411111040,0,22,11892,0,2024-11-11
202411111041,0,31,13227,0,2024-11-11
202411111042,0,109,30293,0,2024-11-11
202411111043,0,30,14849,0,2024-11-11
202411111045,0,0,2,0,2024-11-11
202411111046,0,4,4494,0,2024-11-11
202411111050,0,8,7887,0,2024-11-11
202411111051,0,35,18004,0,2024-11-11
202411111052,0,44,20298,0,2024-11-11
202411111053,0,7,5949,0,2024-11-11
202411111054,0,41,20007,0,2024-11-11
202411111055,0,9,4288,0,2024-11-11
202411111056,0,40,11656,0,2024-11-11
202411111057,0,17,13024,0,2024-11-11
202411111058,0,2,3056,0,2024-11-11
202411111059,0,1,76,0,2024-11-11
202411111100,0,46,15367,0,2024-11-11
202411111101,0,55,17117,0,2024-11-11
202411111102,0,21,9539,0,2024-11-11
202411111103,0,12,2406,0,2024-11-11
202411111104,0,27,13791,0,2024-11-11
202411111105,0,16,7267,0,2024-11-11
202411111106,0,27,9109,0,2024-11-11
202411111107,0,22,14876,0,2024-11-11
202411111108,0,27,13099,0,2024-11-11
202411111109,0,23,8392,0,2024-11-11
202411111110,0,34,15024,0,2024-11-11
202411111111,0,22,10104,0,2024-11-11
202411111112,0,10,2869,0,2024-11-11
202411111113,0,28,13242,0,2024-11-11
202411111114,0,22,9766,0,2024-11-11
202411111115,0,23,9247,0,2024-11-11
202411111116,0,59,15818,0,2024-11-11
202411111117,0,45,17327,0,2024-11-11
202411111118,0,28,17187,0,2024-11-11
202411111119,0,20,10636,0,2024-11-11
202411111120,0,32,17103,0,2024-11-11
202411111121,0,38,23976,0,2024-11-11
202411111122,0,34,18819,0,2024-11-11
202411111123,0,26,14246,0,2024-11-11
202411111124,0,40,24100,0,2024-11-11
202411111125,0,53,19328,0,2024-11-11
202411111126,0,46,18525,0,2024-11-11
202411111127,0,0,9,0,2024-11-11
202411111204,0,1,3,0,2024-11-11
202411111206,0,7,10674,0,2024-11-11
202411111207,0,35,20080,0,2024-11-11
202411111208,10,43,11860,0,2024-11-11
202411111209,0,57,5152,0,2024-11-11
202411111210,68,12,13440,0,2024-11-11
202411111211,60,9,10197,0,2024-11-11
202411111212,43,2,4233,0,2024-11-11
202411111213,125,2,1580,0,2024-11-11
202411111214,139,2,1412,0,2024-11-11
202411111215,8,0,36,0,2024-11-11
202411111216,121,0,13,0,2024-11-11
202411111217,99,3,7957,0,2024-11-11
202411111218,176,27,5481,0,2024-11-11
202411111219,53,67,17350,0,2024-11-11
202411111220,52,91,14375,0,2024-11-11
202411111221,0,68,11186,0,2024-11-11
202411111222,0,98,10399,0,2024-11-11
202411111223,25,50,19415,0,2024-11-11
202411111224,58,60,12742,0,2024-11-11
202411111225,146,33,9976,0,2024-11-11
202411111226,56,7,7772,0,2024-11-11
